name,tema-sany,teklipler
Daşoguz welaýat Baş bilim müdirligi,7,"Bilimi ylymy kämilleşdirmekde adamzat hukuklaryny gender deňligini saklamakda medeni taryhy obýektleri gorap saklamak bilen bir hatarda olaryň goralmagynyň geljekki nesil üçin ähmiýetiniň diňe biziň döwletimiz üçin bolman eýsem dünýä derejesinde wajyplygyna düşünmek şu tora girýän mekdepleriň bilim ulgamlarynyň, edaralarynyň öňünde goýan baş maksadydyr. Hut şunuň üçin hem döwletimizdäki bilim edaralarynyň içinde ilkinjileriň hatarynda akylly şäherimiz bolan Arkadag şäheriniň bilim edaralary ÝUNESKO-nyň assosirlenen toruna goşulmak. "
Daşoguz welaýat Baş bilim müdirligi,7,BMG-nyň ÝUNESKO-nyň sanawyna girizilen assorsirlenen mekdepleriň iş tejribesi boýunça  synlamlar döretmeli
Daşoguz welaýat Baş bilim müdirligi,7,Arkadag şäheriniň bilim edaralaryny ÝUNESKO-nyň assosirlenen mekdepler toruna girkizmek boýunça öňde baryjy iş tejribeler ornaşdyrylsa ýerlikli boljak.
Daşoguz welaýat Baş bilim müdirligi,8,Daşoguz welaýatynda hem Tehnologiýalar merkezini gurmaklyk teklip edýärin;
Daşoguz welaýat Baş bilim müdirligi,8,Ýurdumyzda döwrebap bilim edaralaryny gurup onda işlejek bilim işgärleriniň saýlanyp alynmagyny teklip edýäris.
Daşoguz welaýat Baş bilim müdirligi,8,"Ylmy-gözleg işlerine höwesli, ukyply mekdep okuwçylaryny ýlmy işlere ugrukdyrmak, ylmy-gözleg işleri bilen meşgullanmaga oňaýly şertleri döretmek hem-de olary goldamak"
Daşoguz welaýat Baş bilim müdirligi,8,Umumybilim edaralarynda dürli ugurlar boýunça tebigy zehinli ýaş raýatlary ýüze çykarmak we goldamak maksatly çäreleriň we toplumlaýyn işleriň geçirilişine ünsi güýçlendirmeli
Daşoguz welaýat Baş bilim müdirligi,8,Tehnologiýalar merkezleri döredilse maksada laýyk bolardy.
Daşoguz welaýat Baş bilim müdirligi,8,Ýurdumyzda döwrebap bilim edaralarynyň gurulmagyny yzygiderli dowam etdirmek;
Daşoguz welaýat Baş bilim müdirligi,8,"Bilim edaralaryny ýokary tehnologiýalar: interaktiw-multimedia, lingafon serişdeleri bilen baýlaşdyrmak;      "
Daşoguz welaýat Baş bilim müdirligi,8,Ýurdumyzyň ähli künjeginde tehnologiýalar merkezini döretmegi ýola goýmak;
Daşoguz welaýat Baş bilim müdirligi,8,Bu ugurda ýeterlik bilimi derejesi bolan hünärmenleri bilim edaralaryna çekmeli we olary gaýtadan taýýarlamak.
Daşoguz welaýat Baş bilim müdirligi,8,Ähli bilim-terbiýeçilik edaralarynda internet ulgamyna birikdirmeli we maddy-tehniki üpjünçiligini pugtalandyrmaly
Daşoguz welaýat Baş bilim müdirligi,8,"Ýurdumyzada döwrebap bilim edaralary gurulsa, ylmyň hem innowasiýalaryň ileri tutulýan ugurlary boýunça tehnologiýalar merkezi döredilse gelejekde bilimiň rowaçlanmagyna mümkinçililer giňelerdi. "
Daşoguz welaýat Baş bilim müdirligi,9,Dünýäniň öňdebaryjy uniwersitetleriniň sanawyna girýän bilelikdäki ýokary okuw mekdeplerini ýa-da olaryň şahamçalary her welaýat merkezinde biri döredilse.
Daşoguz welaýat Baş bilim müdirligi,9,Ýurdumyzada dünýäniň öňdeberyjy uniertsitetleriniň sanawyna girýän bilelikdäki ýokary okuw mekdepleriniň ýa-da olaryň şahamçalary welaýatlarda döredilse olara okuwa kabul edilmäniň tertibi tassyklansa ýerlikli boljak.
Daşoguz welaýat Baş bilim müdirligi,10,Ilatyň gür ýerleşen ýerlerinde çagalar baglaryny we umumybilim berýän orta mekdepleri döretmeli;
Daşoguz welaýat Baş bilim müdirligi,10,Ýerli ilat sanyna görä mekdebe çenli çagalar edaralarynyň hem-de umumybilim berýän orta mekdepleriň sanyny artdyrmaklygy teklip edýäris.
Daşoguz welaýat Baş bilim müdirligi,10,Berkarar döwletiň täze eýýamynyň Galkynyşy döwründe ilat sanymyzyň artýandygyny göz öňünde tutup ýurdumyzda halkara derejesine laýyk gelýän mekdebe çenli çagalar edaralary nyň hem-de umumybilim berýän orta mekdepleriniň sanyny artdyrmaklygy zerur hasap etmek bilen orta mekdeplerde okuwlary bir salkynda okatmaklyga geçmek.
Daşoguz welaýat Baş bilim müdirligi,10,Ilat sanynyň artmagy bilen bagly ýerlerde mekdebe çenli çagalar edaralarynyň we orta mekdepleriň sany artdyrylsa maksada laýyk bolardy.
Daşoguz welaýat Baş bilim müdirligi,10,"Mekdeplere bir iş birliginde pedagogik-psiholog mugallym iş birligini bermek. (Mugallymlara pedagogik kömek bermek, usuly okuwlar gurnamak, ata-eneler bilen işlemek, okuwçylaryň psihologiýasyny öwrenmek, synp ýolbaşçylar bilen işlemek);                                                                                                                                   "
Daşoguz welaýat Baş bilim müdirligi,10,"Mekdepleriň okuw-terbiýeçilik işleriniň alnyp barylyşy boýunça reýtinglerini düzmek. (Mekdepde gatnaşyk, tertip düzgün, gök guşak, arassaçylygy, ýagtylygy, ýylylygy, ders bäsleşikdäki okuwçylarynyň netijeler, synpdan daşary geçirilen çäreler, resminamalary ýöredilişi, mekdebiň gatnaşmaly dürli bäsleşikler); "
Daşoguz welaýat Baş bilim müdirligi,10,Etrabyň köp ilatly obalarynda mekdebe çenli çagalar edarasyny we umumybilim berýän orta mekdeplerini gurup ulanmaga berilse netijeli bolardy. 
Daşoguz welaýat Baş bilim müdirligi,10,Ilat sanynyň artmaklygy bilen ilatly oba ýerlerinde hem döwrebap çagalar baglarynyň sanyny köpeltmeli
Daşoguz welaýat Baş bilim müdirligi,10,Mekdebe çenli çagalar edaralarynyň hem-de umumybilim berýän orta mekdepleriň sany zerur ýerlerinde artdyrylsa gowy bolar.
Daşoguz welaýat Baş bilim müdirligi,11,Okuw kitaplarynda önümçiligiň dürli ugurlarynda uly işleri bitiren watandaşlarymyz barada hem maglumatlar berilse gowy bolardy
Daşoguz welaýat Baş bilim müdirligi,11,"Ýörite sapaklarda (himiýa-biologiýa) enjamlaryň, reaktiwleriň toplumy berilse;"
Daşoguz welaýat Baş bilim müdirligi,11,Okuw meýilnamasyna kärhanalara syýahat etmek üçin goşmaça sagatlar goşulsa;
Daşoguz welaýat Baş bilim müdirligi,11,"Mekdep okuwçylaryny hünärlere gözükdirmek, hünär ugurly okuwlaryň guralyşyny we hilini ýokarlandyrmak maksady bilen ýerli ýagdaýdaky önümçilik kärhanalary bilen arabaglanyşygyny has ykjam ýola goýmaklygy teklip edýäris"
Daşoguz welaýat Baş bilim müdirligi,11,"Ýaşlary telekeçilik işlerine çekmek üçin ýokary synp mekdep okuwçylary bilen önüm önderýän hususy kärhanalarda tejribe okuw sapaklaryny, wagyz-nesihat çärelerini geçirmek."
Daşoguz welaýat Baş bilim müdirligi,11,"Telekeçilik bilen meşgullanmaga höwesli ýaşlary telekeçilige ugrukdyrmak, telekeçilik işinde sanly ulgam arkaly resminamalaryň ýöredilişini öwretmek, gysga möhletleýin tölegli maslahat-okuwlaryny guramak we geçirmek"
Daşoguz welaýat Baş bilim müdirligi,11,Umumy bilim edaralarynda önümçilik arabaglanyşygynyň kämil usuly hökmünde hünäre ugrukdyrmak çagalaryň irki döwründen başlansa.
Daşoguz welaýat Baş bilim müdirligi,11,Döwletimiziň çäginde mekdep okuwçylarynyň arasynda dersler boýunça internet (onlaýn) bäsleşiklerini yzygiderli geçirmek.                                                                                                                             
Daşoguz welaýat Baş bilim müdirligi,11,Mekdeplerde berilýän bilimi amaliýet bilen baglaşdyrmak.
Daşoguz welaýat Baş bilim müdirligi,11,Hünär ugurly okuwlaryň dowamynda taýýarlanan önümleriň bäsleşikli bazaryny döretmek.
Daşoguz welaýat Baş bilim müdirligi,11,Mekdepde okadylýan hünär okuwlarynyň guralyşynynda önümçilik kärhanalary bilen arabaglanyşygyny üpjin etmeli
Daşoguz welaýat Baş bilim müdirligi,11,Umumybilim edaralarynda önümçilik kärhanalary bilen arabaglanyşygyny döwrebap kämilleşdirilse ýerliki bolardy. 
Daşoguz welaýat Baş bilim müdirligi,12,Daşoguz welaýatynda Ynsanperwer ugurlaryna ýöriteleşdirilen mekdepleri döretmeli;
Daşoguz welaýat Baş bilim müdirligi,12,Ýaş nesli milli we umumyadamzat gymmatlyklaryna hem-de ýokary ahlak ýörelgelerine laýyklykda terbiýelemek maksady bilen mekdepde okadylýan derslerde ruhy ahlak gymmatlyklarymyza laýyk gelýän edep kadalarymyzy giňden öwretmek maksady bilen temalaryň mazmunynyň giňişleýin berilmegini teklip edýäris.
Daşoguz welaýat Baş bilim müdirligi,12,"Okuwçylarda öz obasyna, şäherine, Watanyna bolan buýsanç duýgularyny kemala getirmek üçin mekdep mirashanalarynyň netijeli işlerini ýüze çykarmaklygy, mirashanalar üçin maglumatlary toplamaklyga okuwçy ýaşlary işjeň çekmekligi gazanmaly."
Daşoguz welaýat Baş bilim müdirligi,12," Okuwçy ýaşlar öz meşhur obadaşlaryny, olaryň zähmet we durmuş edermenligini, eziz obasynyň, etrabynyň, welaýatynyň, döwletimiziň ösmegine goşandyny bilmelidir. "
Daşoguz welaýat Baş bilim müdirligi,12,Umumybilim edaralarynda hereket edýän mekdep muzeýleriniň terbiýeçilik işindäki ähmiýetini güýçlendirmek
Daşoguz welaýat Baş bilim müdirligi,12,"Ýaş nesilleri milli gymmatlyklarymyza, däp-dessurlarymyza buýsanç ruhunda, ynsanperwer kadalarymyz esasynda terbiýelemek üçin meşhur şahsyýetlerimiziň ýadygärliklerini her bir etrap merkezlerinde ebedileşdirilse."
Daşoguz welaýat Baş bilim müdirligi,12,"Bilim edaralarynda çagalara milli ýörelgelerimizi,taryhy we edebi şahslarymyzyň mysalynda edep-terbiýe bermek; "
Daşoguz welaýat Baş bilim müdirligi,12,"Okatmagyň täze usullaryny bilim işine ornaşdyrmaga bagyşlanan duşuşyklar, maslahatlar gurnamak."
Daşoguz welaýat Baş bilim müdirligi,12,"Mekdep okuwçylary bilen ýurdumyzdaky ýadygärliklere, galalara we muzeýlere ekskursiýalary gezelençleri yzygider guramak."
Daşoguz welaýat Baş bilim müdirligi,12,Terbiýe bermegiň milli we dünýä tejribesine daýanmaly
Daşoguz welaýat Baş bilim müdirligi,12,"Ýaş nesillerimizi milli gymmatlyklarymyza, däp-dessurlarymyza guwanç buýsan ruhynda terbiýelemek üçin geçmişdäki belli taryhy şahsyýetlerimiziň ömri, işi, döredijiligi bilen içgin tanyşdyrýän gysga metražly kinofilimler, widio ýazgylar taýýarlanyp mekdeplere iberilse maksada laýyk bolar."
Daşoguz welaýat Baş bilim müdirligi,13,Sapak döwründe tema degişli wideoýazgylary ulanmak;
Daşoguz welaýat Baş bilim müdirligi,13,"Türkmen medeniýetini, edebiýatyny, şöhratly taryhymyzy açyp görkezýän okuw sapaklarynda peýdalanmak maksady bilen gysga görnüşli filmler döredilse;"
Daşoguz welaýat Baş bilim müdirligi,13,"Müňýyllyklardan gözbaş alýan medeniýetimizi, edebiýatymyzy, şöhratly taryhymyzy täze nazaryýet esasynda düýpli öwrenmek hem-de ylmy taýdan beýan etmek maksady bilen mekdeplerde taryh, edebiýat we ülkäniöwreniş burçlarynyň baýlaşmagyna ünsi güýçlendirmeli"
Daşoguz welaýat Baş bilim müdirligi,13," Ýaşlaryň medeni we taryhy ýadygärliklere bolan garaýyşlaryny kämilleşdirmek maksady bilen ýurduň taryhy-medeni ýadygärliklerine gezelençleri guramak, türkmen milli medeni mirasyny, halk döredijiliginiň däplerini wagyz etmek, döredijilik we şekillendiriş sungaty boýunça bäsleşikleri guramak."
Daşoguz welaýat Baş bilim müdirligi,13,"Ýaş ýazyjy-şahyrlaryň, bagşy-sazandalaryň, milli el işleri we senetçilik bilen meşgullanýan ýaşlaryň arasynda sergi we döredijilik bäsleşiklerini, festiwallaryny gurap, täze zehinleri ýüze çykarmak"
Daşoguz welaýat Baş bilim müdirligi,13,"Medeniýetimizi, edebiýatymyzy, şöhratly taryhymyzy täze nazaryýet esasynda düýpli öwrenmek maksady bilen ýurdumyzyň orta mekdepleriniň kitaphanalarda elektron gory döredilse."
Daşoguz welaýat Baş bilim müdirligi,13,"Häzirki zaman şahsyýetini kemala getirmekde edebi mirasymyza ýüzlenip, pederlerimiziň, ata-babalarymyzyň gahrymançylyk-laryny ýaş nesliň aňyna ýetirmek maksadynda usuly gollanmalary işläp taýýarlamak."
Daşoguz welaýat Baş bilim müdirligi,13,Orta mekdepleriň okuwçylary üçin Türkmenistanyň medeni mirasy we Türkmenistanyň taryhy dersleri boýunça goşmaça okuw gollanmalary taýýarlamak.
Daşoguz welaýat Baş bilim müdirligi,13,"Mugallymlaryň hünärini kämilleşdirmek maksady bilen, daşary döwletlerde guralýan usuly-amaly okuwlaryň sanyny köpeltmeli"
Daşoguz welaýat Baş bilim müdirligi,13,"Müňýyllyklardan gözbaş alýan medeniýetimizi, edebiýatymyzy, täze nazaryýet esasynda düýpli öwrenmek hem-de ylmy taýdan beýan etmek üçin olar bilen bagly usuly usuly gollanmalar taýýarlansa mäksada laýyk boljak."
Daşoguz welaýat Baş bilim müdirligi,14,Arkadag şäheriniň dünýäniň ylym-bilim merkezi hökmündäki ornuny pugtalandyrmak maksady bilen arheologiýa we palentologiýa merkezlerini döretmekligini teklip edýärs.
Daşoguz welaýat Baş bilim müdirligi,14,Halkara ylmy-barlag merkezini döredilse maksada laýyk bolardy.
Daşoguz welaýat Baş bilim müdirligi,14,"Arkadag şäheriniň dünýäniň ylym-bilim merkezi hökmündäki ornuny pugtalandyrmak, üçin dünýäniň öňdebaryjy tehnologiýalary şäheriň ähli pudaklarynda ornaşdyrylsa ýerlikli boljak."
Daşoguz welaýat Baş bilim müdirligi,15,Ýokary bilimi ösdürmegiň Strategiýasyny täzeden işläp çykmaklygy teklip edýäris
Daşoguz welaýat Baş bilim müdirligi,15,Ýokary bilimi ösdürmegiň Strategiýasy taýýarlansa maksada laýyk bolardy.
Daşoguz welaýat Baş bilim müdirligi,15,Döwletimizde bilimi ösdürmegiň Strategiýasyny taýýarlamak boýuça bilimiň hilini kesgitleýän usuly gollanmalar taýýarlanylsa ýerlikli boljak.
Daşoguz welaýat Baş bilim müdirligi,16,Intellektual eýeçilik ulgamyny ösdürmegiň Konsepsiýasyny taýýarlamak maksady bilen ýerlerde toparyny döretmegini teklip edýäris.
Daşoguz welaýat Baş bilim müdirligi,16, Intellektual eýeçilik ulgamyny ösdürmegiň Konsepsiýasyny taýýarlananda akyl ýetirmek bilen bagly işler ders görnüşinde orta mekdepleriň maksatnamasyna girizilse.
Daşoguz welaýat Baş bilim müdirligi,16,Intellektual eýeçilik ulgamyny ösdürmegiň Konsepsiýasyny taýýarlamak boýunça ileri tutulýan meselerer boýunça maslahatlar guralsa ýerlikli boljak.
Daşoguz welaýat Baş bilim müdirligi,17,Türkmenistanyň Prezidentiniň Kararlary bilen tassyklanan bilim Konsepsiýalarynyň mekdeplerde ýerine ýetirilişiniň gözegçiligini güýçlendirmekligini teklip edäris.
Daşoguz welaýat Baş bilim müdirligi,17,Başlangyç synp okuwçylaryň ýatkeşligini berkitmek we ösdirmek maksady bilen matematika sapaklarynda hasap düwmesini (çot) ornaşdyrmaly
Daşoguz welaýat Baş bilim müdirligi,17,Türkmenistanyň Prezidentiniň degişli Kararlary bilen tassyklanan bilim Konsepsiýalarynyň maksatlarynyň we wezipeleriniň durmuşa geçirilmegini yzygiderli seljermek hem-de gözegçiligi güýçlendirmek üçin maslahatlar guralsa kadalaýyk bolardy.
